cid,dayhours,price,living_measure,lot_measure,coast,sight,ceil_measure,yr_built,zipcode,lat,long,furnished
7454000145,20150306T000000,122000,740,6840,0,0,740,1942,98126,47.5168,-122.373,0
98000750,20141021T000000,1170000,4220,15959,0,0,4220,2004,98075,47.5869,-121.967,1
1313300400,20140701T000000,435000,2530,13446,0,0,2530,1993,98019,47.7345,-121.961,1
6671900095,20140527T000000,313000,1320,6205,0,0,1320,1948,98133,47.7412,-122.343,0
3204800330,20140625T000000,410000,1250,7700,0,0,1250,1968,98056,47.5383,-122.178,0
4389200876,20140701T000000,1570000,2970,12750,0,1,2130,1918,98004,47.6135,-122.213,0
3331500121,20150210T000000,342888,790,5150,0,0,790,1948,98118,47.5528,-122.272,0
2771604791,20140719T000000,680000,2140,3584,0,0,1070,1952,98199,47.636,-122.391,0
7767400060,20141119T000000,465000,2300,7314,0,0,1420,1979,98133,47.7671,-122.33,0
7851200040,20141216T000000,265000,960,9748,0,0,960,1922,98065,47.5259,-121.815,0
2436700280,20140528T000000,840000,2330,4000,0,0,1300,1924,98105,47.666,-122.289,0
123039333,20140609T000000,240000,1910,16320,0,0,1910,1934,98106,47.5151,-122.366,0
123059042,20150423T000000,530000,2190,220414,0,0,1330,1976,98059,47.5041,-122.102,0
293910030,20141008T000000,655000,2570,4412,0,0,2570,2001,98034,47.7076,-122.232,1
5113000420,20150320T000000,420000,2400,20000,0,0,1170,1961,98058,47.4556,-122.087,0
5550300175,20141206T000000,285000,720,6400,0,0,720,1943,98126,47.5286,-122.368,0
5415350480,20140617T000000,752000,2940,10382,0,0,2940,1991,98059,47.5333,-122.151,1
5104532030,20150306T000000,515000,3400,5222,0,0,3400,2005,98038,47.3559,-122,1
8960200280,20150218T000000,249500,1180,7200,0,0,1180,1968,98058,47.4249,-122.178,0
9000025,20141203T000000,496000,1420,4635,0,0,1420,1941,98115,47.68,-122.304,0
5100401468,20140715T000000,448000,1110,5413,0,0,890,1937,98115,47.6925,-122.32,0
200510060,20141231T000000,605000,2570,9487,0,3,2570,1989,98011,47.7408,-122.216,1
2767704603,20140609T000000,489000,1500,1249,0,0,1240,2004,98107,47.6727,-122.373,0
9358000650,20150423T000000,399950,1330,2856,0,0,930,1916,98126,47.5671,-122.37,0
3802000020,20140709T000000,154950,1600,10183,0,0,1600,1966,98002,47.277,-122.211,0
8649400410,20150417T000000,375000,2140,13598,0,0,1620,1970,98014,47.7139,-121.321,0
2600040130,20140711T000000,578000,1790,9580,0,0,1790,1984,98006,47.5541,-122.162,0
2597000006,20150309T000000,347500,1180,8353,0,0,1180,1960,98155,47.7652,-122.274,0
2346800461,20140613T000000,1120000,2540,6660,0,3,2340,1954,98136,47.5144,-122.393,0
4310702440,20141014T000000,355000,1480,2502,0,0,1480,1991,98103,47.6969,-122.338,0
1670400090,20141124T000000,182000,1160,18055,0,0,1160,1950,98168,47.4772,-122.269,0
8827901450,20141031T000000,889000,2570,4480,0,0,1580,1927,98105,47.6701,-122.291,0
3905040070,20150504T000000,540000,1670,5146,0,0,1670,1991,98029,47.5707,-121.999,0
5416510920,20140616T000000,385000,2960,5054,0,0,2960,2006,98038,47.3601,-122.035,1
1563102435,20141210T000000,950000,2150,4200,0,4,1140,1960,98116,47.5671,-122.405,0
3396200300,20150331T000000,540000,2110,7129,0,0,1280,1982,98052,47.7219,-122.102,0
1102000759,20141026T000000,755000,2420,8856,0,3,1620,1957,98118,47.5405,-122.263,1
6413600285,20140825T000000,402000,1580,6127,0,0,1580,1947,98125,47.7192,-122.32,0
1762600090,20150424T000000,1210000,3430,35120,0,0,3430,1984,98033,47.6484,-122.182,1
104550690,20140725T000000,282000,2390,7330,0,0,2390,1989,98023,47.3061,-122.359,0
1238500451,20150209T000000,130000,1110,7520,0,0,1110,1960,98033,47.683,-122.176,0
1180000830,20141002T000000,460000,2870,3225,0,3,2070,2006,98178,47.5009,-122.225,1
9834200411,20141113T000000,390000,950,3621,0,0,950,1947,98144,47.575,-122.289,0
7655900187,20150205T000000,449000,1720,14040,0,0,1150,1956,98133,47.7365,-122.339,0
7525000080,20140502T000000,588500,2330,14892,0,0,1970,1980,98074,47.6267,-122.046,0
1330910280,20150427T000000,864000,3720,105850,0,0,3720,1984,98053,47.655,-122.029,1
8730000260,20150504T000000,369950,1370,1140,0,0,1080,2009,98133,47.7053,-122.342,0
8731800210,20140711T000000,235000,2350,9051,0,0,1570,1966,98023,47.3126,-122.364,0
8651410190,20141112T000000,179950,920,4875,0,0,920,1969,98042,47.3648,-122.081,0
2770602493,20141120T000000,455000,1350,1209,0,0,1350,2013,98199,47.649,-122.383,0
5104200420,20150316T000000,320000,1490,10132,0,0,1490,1969,98059,47.4779,-122.145,0
8651410950,20150430T000000,216500,1060,5200,0,0,1060,1969,98042,47.3688,-122.08,0
7202330330,20140814T000000,447000,1650,3076,0,0,1650,2003,98053,47.682,-122.035,0
3303870050,20150303T000000,545000,4386,12275,0,0,2356,2006,98092,47.3329,-122.2,1
4058801670,20140717T000000,445000,2100,8201,0,2,1620,1967,98178,47.5091,-122.244,0
4389200761,20150128T000000,1100000,1560,8570,0,0,1080,1977,98004,47.6155,-122.21,0
305000310,20150421T000000,630000,2540,8706,0,0,2540,1997,98075,47.5855,-122.031,1
2787460720,20150506T000000,259950,1010,7896,0,0,1010,1984,98031,47.4046,-122.181,0
7203000200,20141212T000000,325000,1890,7650,0,0,1890,1966,98003,47.3454,-122.314,0
120069059,20140804T000000,550000,2920,169448,0,0,2920,1990,98022,47.2492,-121.975,1
5701700640,20140729T000000,849000,2960,42159,0,0,2960,1995,98052,47.7183,-122.1,1
2591730200,20140717T000000,249900,1220,6404,0,0,1220,1994,98038,47.3523,-122.059,0
3649100676,20150219T000000,570000,2590,7910,0,0,2590,2003,98028,47.7378,-122.248,1
5127000410,20140627T000000,350000,2330,14322,0,0,1180,1968,98059,47.4768,-122.155,0
2787320620,20141010T000000,222000,1370,8280,0,0,1370,1980,98031,47.4096,-122.172,0
7841300505,20141027T000000,430000,2452,4800,0,0,2452,1936,98055,47.4744,-122.213,0
7856600170,20140924T000000,981000,2110,10100,0,2,2110,1968,98006,47.567,-122.151,0
2436700540,20141001T000000,665000,1930,2960,0,0,1490,1929,98105,47.6659,-122.287,0
7120000210,20150122T000000,275000,1340,5995,0,0,1340,1989,98028,47.7366,-122.233,0
1773100980,20140618T000000,309000,1490,1294,0,0,1220,2010,98106,47.5569,-122.363,0
8123710070,20141205T000000,559500,2150,9250,0,0,2150,1984,98052,47.7179,-122.113,0
2011400710,20140521T000000,405000,2470,9620,0,1,1570,1962,98198,47.3996,-122.32,0
3356403140,20141010T000000,225000,1080,16000,0,0,1080,1952,98001,47.2873,-122.251,0
9523102750,20140812T000000,870000,2420,5000,0,0,2200,1925,98103,47.6744,-122.353,0
248000240,20140715T000000,219000,1060,9600,0,0,1060,1962,98023,47.3229,-122.348,0
7355700171,20140610T000000,1230000,3040,7000,0,0,3040,2001,98040,47.5934,-122.244,1
1550000463,20140826T000000,637000,3080,118918,0,0,3080,2008,98019,47.7721,-121.924,1
3205400290,20150406T000000,420200,1320,7280,0,0,1320,1968,98034,47.7229,-122.18,0
1774000200,20141202T000000,400000,1920,9102,0,0,1920,1968,98072,47.7487,-122.082,0
3047700105,20150423T000000,990000,3450,4940,0,0,2570,2006,98103,47.692,-122.338,1
2473101070,20150227T000000,315000,1500,7828,0,0,1500,1967,98058,47.4484,-122.158,0
2123049194,20150409T000000,199950,1370,10317,0,0,1370,1958,98168,47.4731,-122.298,0
7457400250,20150106T000000,283500,1990,5577,0,0,1990,1999,98092,47.3191,-122.191,0
4019301386,20140909T000000,425000,1970,13709,0,0,1680,1955,98155,47.7562,-122.277,0
3052700213,20140829T000000,461100,1210,1267,0,0,1120,2010,98117,47.6783,-122.376,0
3052700419,20140616T000000,468500,1350,1186,0,0,1120,2007,98117,47.6786,-122.375,0
3744600704,20150224T000000,270000,1730,8505,0,0,1730,1961,98146,47.4905,-122.347,0
191100410,20140620T000000,970500,2470,10125,0,0,2470,1960,98040,47.5651,-122.223,0
2121000250,20140509T000000,303500,1060,10464,0,0,1060,1973,98034,47.7313,-122.229,0
5101408835,20140909T000000,559900,2200,6380,0,0,1440,1987,98125,47.7033,-122.322,0
8732131200,20140808T000000,258000,2270,9000,0,0,1330,1978,98023,47.3077,-122.381,0
629420100,20140926T000000,722000,3190,5408,0,0,3190,2005,98075,47.5903,-121.988,1
723099028,20140626T000000,320000,1550,34175,0,0,1550,1999,98045,47.4855,-121.698,0
3856904655,20150329T000000,667750,1430,4080,0,0,1430,1924,98105,47.6696,-122.324,0
236500050,20140728T000000,298500,2420,8800,0,0,1420,1959,98188,47.4322,-122.291,0
3374500290,20140714T000000,320900,1770,7251,0,0,1770,1990,98031,47.4087,-122.17,0
1370801585,20140603T000000,975000,2290,5350,0,0,2120,1958,98199,47.6428,-122.411,1
7135300026,20141224T000000,160000,1040,4750,0,0,850,1950,98118,47.5293,-122.272,0
7283900521,20150420T000000,352500,1500,10269,0,0,1030,1958,98133,47.7672,-122.348,0
2024059111,20141023T000000,820000,3850,38830,0,1,3850,2000,98006,47.5535,-122.191,1
1890000166,20140905T000000,540000,1280,1889,0,0,1280,2009,98105,47.6619,-122.324,0
8929000090,20140702T000000,484998,1540,1870,0,0,1540,2014,98029,47.5524,-121.999,0
3649100346,20150109T000000,322968,1890,9600,0,0,1890,1960,98028,47.7391,-122.241,0
8722101370,20150413T000000,625000,2180,4431,0,0,2020,1912,98112,47.636,-122.302,0
2260000340,20141115T000000,700000,2340,9100,0,0,1610,1975,98052,47.6401,-122.108,0
8122100355,20140924T000000,550000,2880,7560,0,0,1440,1925,98126,47.537,-122.375,0
8712100790,20140701T000000,952500,2550,5055,0,0,2550,1910,98112,47.636,-122.301,1
2553300140,20141103T000000,674750,2590,9753,0,0,2590,1993,98075,47.5848,-122.027,1
7853280370,20141114T000000,805000,4600,7810,0,0,3200,2006,98065,47.5381,-121.86,1
8682282180,20140923T000000,509000,1560,4675,0,0,1560,2006,98053,47.7086,-122.019,0
9320200050,20141216T000000,1500000,2930,25697,0,0,2310,1964,98004,47.6264,-122.226,1
3424069066,20140521T000000,396450,1540,12446,0,0,1540,1967,98027,47.5172,-122.027,0
722079015,20141017T000000,610000,2080,167270,0,0,2080,2000,98038,47.4032,-121.963,0
5152100160,20150219T000000,357000,2400,14012,0,0,2400,1971,98003,47.3371,-122.325,1
5229300027,20140910T000000,275000,1190,27215,0,0,1190,1943,98059,47.4978,-122.115,0
3275300040,20140606T000000,320000,1370,9900,0,0,1370,1983,98003,47.2575,-122.312,0
3260200200,20141030T000000,580000,1670,7416,0,0,1220,1974,98005,47.6028,-122.172,0
2568300132,20141008T000000,521000,1870,5455,0,0,1060,1926,98125,47.7029,-122.297,0
8682231170,20150429T000000,554000,1920,6045,0,0,1920,2003,98053,47.7107,-122.031,0
6450300840,20150427T000000,499000,2560,5250,0,0,1900,1963,98133,47.7326,-122.342,0
2135200155,20140805T000000,580000,3030,7410,0,0,2150,2014,98106,47.553,-122.354,0
722039049,20141009T000000,950000,3230,438213,0,0,3230,1999,98070,47.4141,-122.47,1
1775800750,20150310T000000,344000,1150,12402,0,0,1150,1969,98072,47.7422,-122.099,0
1250201610,20150417T000000,1220000,3030,5600,0,2,2220,1905,98144,47.5978,-122.292,1
3288100100,20141120T000000,421000,1310,8400,0,0,1310,1966,98034,47.7317,-122.181,0
8563000110,20150424T000000,427000,1460,9750,0,0,1460,1967,98008,47.6205,-122.102,0
1624049092,20140630T000000,255000,1320,9967,0,0,940,1919,98108,47.5693,-122.296,0
3448740250,20150428T000000,440000,2730,4526,0,0,2730,2009,98059,47.491,-122.153,0
9541800065,20140609T000000,625000,2210,16200,0,0,1390,1958,98005,47.5924,-122.175,0
2175100205,20150323T000000,1300000,2690,10800,0,3,2020,1956,98040,47.5821,-122.247,0
7853302520,20150206T000000,475000,2320,10046,0,0,2320,2006,98065,47.5406,-121.887,0
5112800234,20150304T000000,380000,2150,25705,0,0,2150,1980,98058,47.4514,-122.089,0
226039279,20140918T000000,505000,2350,12540,0,0,2350,1968,98177,47.7732,-122.382,0
5467900070,20140502T000000,342000,1930,11947,0,0,1930,1966,98042,47.3672,-122.151,0
2115200125,20140919T000000,384000,2100,7135,0,0,1050,1955,98106,47.5353,-122.349,0
3830630140,20140924T000000,275000,1730,5799,0,0,1730,1987,98030,47.3499,-122.177,0
3861500330,20150430T000000,276000,1370,8137,0,0,1370,1988,98003,47.2802,-122.303,0
5652601455,20140623T000000,775000,2300,6158,0,0,2300,1999,98115,47.6943,-122.299,1
322059049,20141003T000000,295000,820,288367,0,0,820,1930,98042,47.4196,-122.165,0
3303950660,20140731T000000,390000,2480,14141,0,0,1500,1994,98038,47.3778,-122.033,0
8687800065,20140702T000000,305000,2160,12960,0,0,1360,1968,98168,47.4702,-122.261,0
7376300085,20150505T000000,530000,1430,10350,0,0,1430,1959,98008,47.6353,-122.123,0
1823099056,20141222T000000,745000,2810,435600,0,0,2810,1995,98045,47.4816,-121.701,1
3826000460,20150313T000000,297975,2820,8100,0,0,1720,1947,98168,47.4944,-122.304,0
5095400630,20141205T000000,360000,1750,18810,0,0,1220,1977,98059,47.4719,-122.074,0
880000211,20140821T000000,255000,1260,1133,0,0,810,2011,98106,47.5261,-122.361,0
7227801581,20140507T000000,305450,1600,3573,0,0,1600,2013,98056,47.507,-122.181,0
715010530,20150113T000000,1880000,4410,13000,0,3,2920,2014,98006,47.5382,-122.111,1
3598600088,20150109T000000,311000,2090,11645,0,0,1200,1962,98168,47.4759,-122.299,0
2592400470,20141205T000000,438000,1990,6840,0,0,1990,1974,98034,47.7162,-122.166,0
1233100601,20141024T000000,360000,840,7414,0,0,840,1928,98033,47.6771,-122.172,0
2009001600,20150506T000000,265000,1070,9000,0,0,1070,1950,98198,47.4061,-122.33,0
3205100060,20150413T000000,517100,1580,9719,0,0,1580,1962,98056,47.5396,-122.18,0
7646900360,20140918T000000,420000,1320,5500,0,0,1320,1955,98116,47.5705,-122.398,0
9521100880,20140916T000000,588000,1780,4200,0,0,1780,1916,98103,47.662,-122.349,0
7300400320,20150424T000000,340000,2810,6481,0,0,2810,1998,98092,47.333,-122.172,1
3356402232,20140924T000000,179900,1230,12000,0,0,1230,1970,98001,47.2878,-122.251,0
1924069039,20140519T000000,869000,4180,49222,0,0,2880,1979,98027,47.5488,-122.094,0
7501000220,20140620T000000,950000,3360,11548,0,0,3360,1988,98033,47.6534,-122.182,1
3905100380,20150421T000000,535000,1860,3766,0,0,1860,1995,98029,47.5699,-122.006,0
1189000207,20141021T000000,387000,1170,1394,0,0,1170,2001,98122,47.6131,-122.297,0
7859960250,20150107T000000,585000,3000,6892,0,0,3000,2005,98072,47.7623,-122.165,0
1310900610,20140714T000000,336000,2210,11700,0,0,2210,1967,98032,47.3648,-122.284,0
2597500090,20140808T000000,270000,2630,8470,0,0,2630,1968,98002,47.2863,-122.196,0
6402710070,20150421T000000,280000,1580,7918,0,0,1580,1994,98055,47.4431,-122.19,0
682000030,20140703T000000,610000,2300,13418,0,0,1430,1955,98004,47.6075,-122.2,0
2877104265,20150415T000000,1060000,2720,4000,0,2,1840,1928,98117,47.6797,-122.359,0
7852190630,20150417T000000,600000,2710,6474,0,0,2710,2004,98065,47.5383,-121.878,0
3755200220,20140718T000000,334009,1650,9305,0,0,1650,1960,98034,47.7183,-122.213,0
2061100265,20150317T000000,370000,1250,4960,0,0,940,1938,98115,47.6893,-122.325,0
1939130070,20140929T000000,690000,2820,8307,0,0,2820,1990,98074,47.6253,-122.027,1
3975400260,20140902T000000,749500,2490,3840,0,0,1610,1922,98103,47.6551,-122.344,0
2763710060,20140808T000000,459950,2430,9747,0,0,1780,1974,98155,47.7687,-122.276,0
1924079090,20141016T000000,530000,2440,45738,0,0,1840,1987,98027,47.5453,-121.957,0
5132000140,20140618T000000,175000,1370,5080,0,0,1120,1931,98106,47.5238,-122.35,0
1438000110,20140603T000000,580135,3150,5886,0,0,3150,2014,98059,47.4787,-122.122,0
5100400244,20150420T000000,403000,894,1552,0,0,894,2011,98115,47.6911,-122.313,0
7503800210,20150326T000000,295000,1677,7209,0,0,1677,2011,98023,47.2957,-122.357,0
2254502071,20140523T000000,375000,750,1430,0,0,750,2006,98122,47.6093,-122.31,0
1823059241,20150408T000000,609000,3990,11270,0,3,2930,2007,98055,47.488,-122.225,1
2607801120,20150420T000000,830000,2810,14207,0,3,1540,1979,98008,47.5742,-122.11,1
1566100400,20140924T000000,387500,1220,8329,0,0,1220,1946,98115,47.6982,-122.298,0
5253300437,20150319T000000,442500,2400,7092,0,0,2400,1997,98133,47.7522,-122.338,0
5438000060,20141103T000000,250000,1620,10850,0,0,1620,1966,98055,47.4437,-122.194,0
5249804510,20140716T000000,655000,1410,4800,0,0,1410,1927,98118,47.5597,-122.267,0
8827900560,20141031T000000,655000,1820,4480,0,0,1120,1923,98105,47.6717,-122.295,0
8682310220,20140827T000000,765000,2170,6750,0,0,2170,2012,98053,47.7115,-122.014,0
8562970040,20140516T000000,655000,3690,12353,0,0,3690,1977,98155,47.7672,-122.292,1
4027700853,20150428T000000,387500,2400,7684,0,0,1200,1932,98028,47.7705,-122.269,0
2473370890,20140915T000000,289000,1930,8925,0,0,1930,1974,98058,47.4501,-122.128,0
2326079039,20150211T000000,362000,890,211576,0,0,890,1996,98019,47.7216,-121.883,0
1775900140,20140709T000000,400000,1760,6875,0,0,1760,1967,98072,47.74,-122.093,0
3521069051,20141223T000000,330000,2380,122038,0,0,2380,1984,98022,47.2624,-122.015,0
5680001095,20150428T000000,470000,2740,9600,0,0,1370,1945,98144,47.5738,-122.315,0
3303700376,20141201T000000,667000,1400,1581,0,0,1400,1909,98112,47.6221,-122.314,0
7923700030,20150414T000000,490000,1420,11040,0,0,1420,1961,98007,47.5969,-122.14,0
1090000036,20141223T000000,756450,3210,8400,0,0,2040,1914,98136,47.5322,-122.391,0
3423600025,20150305T000000,825050,2860,3680,0,0,1980,1925,98115,47.6752,-122.3,1
5153200506,20140731T000000,217000,1000,12000,0,0,1000,1959,98023,47.3321,-122.346,0
1020069017,20150327T000000,700000,1300,1651359,0,3,1300,1920,98022,47.2313,-122.023,0
9528103443,20140724T000000,410000,1180,1034,0,0,1120,2001,98115,47.678,-122.322,0
7229900885,20141103T000000,313000,1510,10369,0,0,1010,1968,98059,47.4808,-122.099,0
3520069033,20140623T000000,230000,1530,389126,0,0,1530,1919,98022,47.1776,-122.011,0
3905040780,20140924T000000,520000,2190,5085,0,0,2190,1992,98029,47.5693,-122.002,0
3738900165,20141024T000000,385000,2080,8215,0,0,2080,1948,98155,47.737,-122.305,0
9524100196,20141117T000000,239000,680,772,0,0,680,2005,98103,47.695,-122.343,0
5468760050,20150105T000000,270000,1600,9921,0,0,1600,2009,98042,47.3678,-122.124,0
1923099058,20141015T000000,620000,2980,210395,0,0,2980,2001,98045,47.4575,-121.707,1
4058200040,20140917T000000,361000,2130,8742,0,3,1330,1955,98178,47.5057,-122.231,0
2303900035,20140611T000000,2890000,8670,64033,0,4,6120,1965,98177,47.7295,-122.372,1
1774350160,20140718T000000,522250,2340,41600,0,0,1640,1977,98077,47.7466,-122.077,0
1721800470,20140521T000000,230000,1930,6120,0,0,1930,1941,98146,47.5073,-122.337,0
7135520780,20140506T000000,725126,3200,12369,0,0,3200,1998,98059,47.5273,-122.143,1
5051800130,20140724T000000,798000,3500,10260,0,0,3500,1987,98008,47.5902,-122.13,1
629810720,20140818T000000,828000,3520,9901,0,0,3520,1998,98074,47.6084,-122.011,1
8824900020,20150327T000000,937750,2580,3560,0,0,1710,1917,98115,47.6753,-122.304,0
2788500090,20141219T000000,309000,1820,8142,0,0,1040,1961,98168,47.505,-122.316,0
3869900136,20141219T000000,539950,1670,1596,0,0,1670,2014,98136,47.5402,-122.387,0
2734100734,20141015T000000,216650,1540,1427,0,0,1360,2007,98109,47.542,-122.322,0
1771000950,20141106T000000,353000,1780,9794,0,0,1780,1967,98077,47.7419,-122.073,0
263000006,20141216T000000,375000,1530,1131,0,0,1530,2009,98103,47.6993,-122.346,0
7853280490,20141222T000000,633000,4220,5817,0,0,2910,2006,98065,47.5392,-121.862,1
4136950180,20140926T000000,262000,1700,6200,0,0,1700,1997,98092,47.2621,-122.221,0
2207100405,20150506T000000,423000,1730,7245,0,0,880,1955,98007,47.5995,-122.144,0
1085623730,20141129T000000,498445,3216,5902,0,0,3216,2014,98030,47.3425,-122.179,1
3834000805,20140710T000000,350000,1170,8147,0,0,1170,1959,98125,47.7281,-122.289,0
305500140,20150512T000000,365000,2200,4052,0,0,2200,2005,98058,47.4362,-122.178,0
9542890100,20141229T000000,415000,1130,2191,0,0,1130,2010,98052,47.6861,-122.103,0
8682230760,20140724T000000,850000,3360,6750,0,0,3360,2004,98053,47.7112,-122.033,1
3629920140,20150407T000000,477000,1260,3000,0,0,1260,2003,98029,47.5459,-121.997,0
2323069073,20140622T000000,439500,2050,40003,0,0,1570,1977,98027,47.47,-122,0
7856410030,20140505T000000,1030000,3190,16920,0,3,1690,1976,98006,47.5641,-122.16,1
2310000440,20141027T000000,279950,1340,7202,0,0,1340,1989,98038,47.3563,-122.039,0
8965450190,20150218T000000,295000,1500,3060,0,0,1500,1994,98006,47.5605,-122.117,0
1393800005,20150507T000000,355000,900,6656,0,0,900,1940,98126,47.5467,-122.377,0
5500100120,20140916T000000,380000,1790,10186,0,0,1790,1965,98177,47.7769,-122.376,0
3362401763,20140508T000000,441750,1020,1060,0,0,1020,2008,98103,47.6801,-122.348,0
7549801385,20140612T000000,280000,420,6720,0,0,420,1922,98108,47.552,-122.311,0
1525069088,20150504T000000,442500,4240,226097,0,0,3410,1980,98053,47.6472,-122.017,0
4427100145,20150323T000000,424000,1230,7200,0,0,1230,1953,98125,47.7281,-122.311,0
1646501920,20141030T000000,579500,1250,4120,0,0,980,1925,98117,47.685,-122.36,0
3575200030,20140729T000000,549000,2420,59800,0,0,1350,1985,98074,47.6206,-122.056,0
7852030310,20140618T000000,440000,2410,4780,0,0,2410,2000,98065,47.5326,-121.879,0
1311100490,20150225T000000,274000,1950,8720,0,0,1050,1962,98001,47.3381,-122.289,0
7215720160,20150304T000000,900000,3400,16603,0,0,3400,2000,98075,47.6012,-122.023,1
7686205370,20141124T000000,260000,1830,5375,0,0,1060,1962,98198,47.4169,-122.316,0
4442800008,20140926T000000,369000,1340,1480,0,0,1340,1997,98117,47.6904,-122.393,0
9151600106,20150512T000000,750000,2030,3300,0,0,1530,1927,98116,47.5855,-122.383,0
3797000680,20141125T000000,549000,1340,3000,0,0,1340,1905,98103,47.6857,-122.349,0
3204800520,20150225T000000,399500,1410,7700,0,0,1410,1967,98056,47.5375,-122.176,0
2473380010,20150115T000000,265000,1750,9298,0,0,1410,1969,98058,47.4579,-122.164,0
6371000148,20141125T000000,439108,1130,1340,0,0,910,2008,98116,47.5761,-122.41,0
2011400782,20140804T000000,229500,1180,22000,0,2,1180,1948,98198,47.4007,-122.323,0
7282900025,20140506T000000,250000,1050,6874,0,0,1050,1954,98133,47.762,-122.355,0
2946001950,20150505T000000,248000,1260,6000,0,0,1260,1954,98198,47.4187,-122.323,0
8582010290,20140814T000000,683000,2300,9218,0,2,2300,1998,98027,47.5504,-122.077,1
8651440780,20140929T000000,231000,1640,4875,0,0,1040,1977,98042,47.3661,-122.094,0
6664900470,20141107T000000,278000,1940,6887,0,0,1940,1990,98023,47.2911,-122.353,0
6430500291,20150212T000000,565000,1260,4080,0,0,1260,1928,98103,47.6893,-122.354,0
2144800117,20140626T000000,270000,2600,9900,0,0,1600,1965,98178,47.4881,-122.237,0
6678900140,20150319T000000,685000,2210,8955,0,1,1560,1974,98033,47.6621,-122.189,0
4302201085,20140918T000000,248000,1470,7680,0,0,1220,1946,98106,47.5276,-122.359,0
9320900420,20141014T000000,89000,900,4750,0,0,900,1969,98023,47.3026,-122.363,0
5101407350,20140925T000000,399000,1120,8661,0,0,1120,1946,98125,47.7034,-122.307,0
1702901618,20150407T000000,420000,1070,675,0,0,880,2007,98118,47.5574,-122.284,0
8947250060,20150326T000000,292500,1610,4568,0,0,1610,2006,98001,47.3351,-122.289,0
6300000337,20140529T000000,550000,2450,9488,0,0,1240,1900,98133,47.7056,-122.34,0
6649500040,20140812T000000,255000,1250,9472,0,0,1250,1972,98059,47.495,-122.154,0
3815500165,20140911T000000,396000,2840,12253,0,0,1420,1960,98028,47.7618,-122.253,0
7604410030,20150121T000000,375000,1890,5240,0,0,980,1981,98106,47.5528,-122.356,0
3340401570,20140703T000000,312500,1830,7969,0,0,930,1950,98055,47.4667,-122.214,0
7212680850,20140903T000000,258000,1730,6930,0,0,1730,1994,98003,47.2621,-122.308,0
3827600040,20140520T000000,749950,2770,10773,0,2,2770,1992,98008,47.5754,-122.12,1
8732020670,20150320T000000,400000,1830,9620,0,0,1830,1978,98023,47.3123,-122.389,0
8143600015,20140826T000000,348140,2060,10880,0,0,1190,1924,98106,47.515,-122.362,0
1068000559,20141003T000000,1280000,3720,8448,0,3,1960,1947,98199,47.6425,-122.406,1
6372000297,20150323T000000,608000,1660,2298,0,0,1260,2009,98116,47.5809,-122.403,0
2310010050,20150430T000000,274950,1570,8767,0,0,1180,1990,98038,47.3568,-122.038,0
2771601730,20140629T000000,530000,840,3400,0,2,840,1924,98119,47.6403,-122.372,0
3630180240,20140711T000000,808900,2900,5901,0,0,2900,2006,98027,47.5396,-121.998,1
7942600910,20141216T000000,575000,1310,8667,0,0,1310,1918,98122,47.6059,-122.313,0
1828001220,20141007T000000,550000,3000,9473,0,0,1500,1966,98052,47.6567,-122.13,0
1565950090,20150305T000000,308000,2020,7277,0,0,2020,1993,98055,47.4318,-122.19,0
2624089022,20150314T000000,399950,1560,11997,0,0,1260,1988,98065,47.5378,-121.742,0
2354300550,20150302T000000,460000,1210,7500,0,0,1210,1951,98027,47.5294,-122.033,0
3819500065,20141028T000000,290000,1460,7980,0,0,1460,1972,98028,47.7713,-122.265,0
7520000695,20150421T000000,251000,840,4495,0,0,840,1921,98146,47.496,-122.349,0
3303950760,20140728T000000,399900,2710,8127,0,0,2710,1994,98038,47.379,-122.032,0
8901001090,20141117T000000,525000,2000,22500,0,0,1680,1939,98125,47.711,-122.308,0
3793700210,20140613T000000,299000,1180,13927,0,0,1180,1962,98059,47.4818,-122.094,0
1237500120,20140520T000000,300000,1090,9900,0,0,1090,1955,98052,47.6755,-122.16,0
2095800400,20141113T000000,455000,2090,8653,0,0,2090,1989,98011,47.7498,-122.184,0
3182100105,20141209T000000,592500,1170,6750,0,0,800,1947,98115,47.6752,-122.281,0
8665050490,20140924T000000,480680,1730,4924,0,0,1730,1996,98029,47.5672,-122.005,0
522069022,20140714T000000,599000,2950,72309,0,0,2950,2006,98058,47.4186,-122.079,0
7518501822,20141017T000000,469000,1190,1290,0,0,1190,2008,98107,47.6762,-122.378,0
5332200515,20150209T000000,1050000,2650,5512,0,0,2250,1984,98112,47.6265,-122.295,1
1682000160,20150417T000000,206000,1320,9239,0,0,1320,1968,98092,47.312,-122.183,0
9477201530,20150423T000000,439000,1480,7565,0,0,1220,1977,98034,47.7288,-122.191,0
3760100100,20140723T000000,425000,1340,11583,0,0,1190,1962,98034,47.709,-122.214,0
7238000240,20150218T000000,489000,3080,5598,0,0,3080,2006,98055,47.4372,-122.206,0
3630120880,20150227T000000,780000,3310,5558,0,0,3310,2005,98029,47.5553,-122.003,1
1326059085,20140721T000000,450000,2080,111513,0,0,1680,1977,98072,47.7403,-122.112,0
7956200220,20140811T000000,169500,1060,10023,0,0,1060,1962,98023,47.2869,-122.36,0
2767603026,20150415T000000,425000,540,2500,0,0,540,1905,98107,47.6729,-122.383,0
